record_id,farmer_id,county,sub_county,farm_area_ha,crop_primary,crop_secondary,rain_mm_gs,eo_ndvi_gs,irrigated,soil_quality_index,input_cost_kes,sales_kes,yield_t_ha,mpesa_txn_count_90d,mpesa_inflow_kes_90d,prior_default,processor_contract,insured,agritech_score,gov_subsidy,loan_amount_kes,tenor_months,interest_rate_pct,climate_risk_index,risk_score_internal,default_or_claim,split
rec_0000465,farmer_0684501,Nyandarua,,1.249,rice,,805.5,0.628,False,0.644,28477.0,193237.0,3.993,55,108212.0,True,False,False,0.531,True,29169.0,3,13.42,0.365,0.494,False,test
rec_0000466,farmer_1462441,Mandera,,0.559,wheat,beans,1191.3,0.758,False,0.654,7653.0,65457.0,3.5,38,70759.0,False,False,True,0.644,False,10000,6,15.88,0.234,0.36,False,train
rec_0000467,farmer_1284515,Nyeri,,1.58,tea,rice,1443.1,0.659,True,0.6,80314.0,322118.0,2.736,48,180793.0,False,True,False,0.605,False,110451.0,18,19.81,0.26,0.304,False,test
rec_0000468,farmer_1251418,Kisumu,,0.451,potato,,490.2,0.588,False,0.567,33111.0,204182.0,16.065,27,78561.0,False,True,False,0.518,False,124844.0,12,14.76,0.467,0.436,False,train
rec_0000469,farmer_0449118,Wajir,,3.339,rice,,782.2,0.438,True,0.796,116460.0,482550.0,3.305,35,3061.0,False,True,True,0.445,False,188970.0,18,23.26,0.801,0.303,False,test
rec_0000470,farmer_0054179,Uasin Gishu,,1.773,maize,maize,1358.5,0.436,False,0.512,48637.0,229140.0,3.389,58,221046.0,False,False,True,0.552,False,59916.0,24,21.43,0.781,0.496,False,test
rec_0000471,farmer_1600350,Kiambu,,0.805,millet,,709.0,0.33,False,0.493,11398.0,22318.0,0.873,52,219804.0,False,True,False,0.28,False,23970.0,18,20.55,0.947,0.624,False,test
rec_0000472,farmer_1504510,Garissa,,0.49,beans,,911.6,0.455,False,0.523,13175.0,32003.0,1.14,47,47873.0,False,False,True,0.31,False,63103.0,24,18.81,0.91,0.723,False,train
rec_0000473,farmer_0104158,Kakamega,,3.571,coffee,,882.4,0.245,False,0.553,128190.0,355887.0,1.279,63,282865.0,False,False,False,0.393,False,173448.0,24,15.62,0.958,0.462,False,train
rec_0000474,farmer_1769040,Murang'a,,0.446,potato,sugarcane,765.9,0.581,False,0.574,8311.0,243073.0,22.259,71,139303.0,False,True,False,0.863,False,58588.0,9,22.41,0.827,0.389,False,train
rec_0000475,farmer_1596942,Kisumu,,0.892,beans,,816.4,0.682,False,0.616,23640.0,61613.0,1.332,46,131352.0,False,True,False,0.613,False,57857.0,12,18.81,0.467,0.363,False,train
rec_0000476,farmer_0543410,Narok,,1.912,wheat,,1263.0,0.774,True,0.676,72867.0,228821.0,3.227,54,95701.0,False,False,False,0.472,False,103191.0,9,18.95,0.28,0.281,False,train
rec_0000477,farmer_0490319,Siaya,,0.834,maize,,738.2,0.515,False,0.613,12128.0,56725.0,2.076,39,78250.0,True,False,True,0.524,False,70202.0,24,22.24,0.689,0.791,False,train
rec_0000478,farmer_1262615,Samburu,,0.854,wheat,,1230.8,0.539,False,0.479,31190.0,92815.0,2.687,23,0,True,True,True,0.553,False,61046.0,6,16.15,0.415,0.575,False,train
rec_0000479,farmer_0232024,Kirinyaga,,2.263,potato,,726.8,0.65,True,0.537,67563.0,1327021.0,22.359,17,28502.0,False,False,False,0.552,False,479900.0,12,14.82,0.163,0.102,False,train
rec_0000480,farmer_1108017,Trans Nzoia,,1.311,sugarcane,sorghum,1269.2,0.703,False,0.478,57802.0,383125.0,73.091,60,207675.0,False,False,False,0.583,False,173901.0,6,16.14,0.212,0.257,False,test
rec_0000481,farmer_0041931,Bomet,,1.002,sugarcane,,1161.1,0.691,False,0.569,47234.0,285848.0,77.182,57,150389.0,False,False,False,0.507,False,130516.0,18,21.3,0.28,0.429,False,train
rec_0000482,farmer_0299811,Narok,,2.281,sorghum,maize,993.2,0.637,False,0.418,86636.0,150778.0,2.01,34,0,False,False,False,0.635,False,142652.0,9,14.22,0.28,0.262,False,train
rec_0000483,farmer_0520772,Homa Bay,,1.878,sugarcane,,592.2,0.571,True,0.738,55530.0,485005.0,61.917,83,190505.0,False,True,True,0.58,False,169940.0,6,12.44,0.513,0.181,False,train
rec_0000484,farmer_0047108,Kakamega,,1.583,maize,tea,690.2,0.407,False,0.625,61472.0,192649.0,3.313,39,50184.0,False,True,False,0.59,True,166188.0,9,19.43,0.958,0.378,False,train
rec_0000485,farmer_1173927,Busia,,1.226,sugarcane,,608.7,0.519,False,0.576,47210.0,268615.0,59.775,39,202047.0,False,False,False,0.482,True,101750.0,18,23.78,0.693,0.503,False,train
rec_0000486,farmer_1218216,Nairobi,,1.103,tea,horticulture,717.9,0.795,False,0.578,26156.0,174856.0,2.212,33,61563.0,False,True,False,0.785,False,94946.0,9,19.05,0.247,0.229,False,train
rec_0000487,farmer_0167926,Nyeri,,3.334,millet,,752.1,0.552,False,0.399,90763.0,117605.0,1.315,60,0,False,True,False,0.525,False,32385.0,6,21.57,0.26,0.207,False,train
rec_0000488,farmer_1903020,Kericho,,5.453,maize,horticulture,1338.4,0.465,False,0.643,187761.0,622209.0,3.224,24,184337.0,False,False,False,0.459,False,278651.0,6,19.05,0.62,0.189,False,train
rec_0000489,farmer_1931688,Kirinyaga,,1.454,horticulture,,575.7,0.72,False,0.497,75191.0,1757105.0,15.75,24,130206.0,False,False,True,0.627,False,666662.0,3,15.92,0.163,0.069,False,train
rec_0000490,farmer_0784719,Laikipia,,4.117,sorghum,,1341.5,0.21,False,0.555,126041.0,273704.0,1.941,65,17786.0,False,False,False,0.557,False,78467.0,6,12.79,0.82,0.28,False,train
rec_0000491,farmer_1593892,Nyamira,,1.571,horticulture,,538.3,0.475,True,0.487,52836.0,1617845.0,14.346,54,278586.0,False,True,False,0.423,False,607122.0,18,15.47,0.966,0.154,False,test
rec_0000492,farmer_0461205,Kakamega,,1.477,coffee,,778.9,0.336,False,0.324,48370.0,203445.0,1.539,45,101065.0,True,False,False,0.516,False,155059.0,24,23.77,0.958,0.784,False,train
rec_0000493,farmer_1452772,Busia,,3.553,millet,,578.7,0.533,False,0.353,116998.0,186933.0,1.74,51,162218.0,False,False,False,0.374,False,85666.0,12,15.37,0.693,0.319,False,train
rec_0000494,farmer_1208362,Meru,,2.638,potato,,1095.2,0.679,False,0.559,105496.0,1191679.0,20.648,52,259781.0,False,True,False,0.448,False,445901.0,9,16.93,0.49,0.106,False,train
rec_0000495,farmer_0296853,Siaya,,2.98,maize,,564.4,0.436,False,0.627,100470.0,292191.0,2.473,71,127355.0,False,False,False,0.513,False,110368.0,18,18.83,0.689,0.369,False,train
rec_0000496,farmer_1861768,Samburu,,0.68,sorghum,,913.6,0.555,False,0.516,28782.0,50767.0,2.196,29,203386.0,False,True,True,0.589,False,80810.0,24,9.21,0.415,0.474,False,train
rec_0000497,farmer_0406128,Taita-Taveta,,0.774,dairy-fodder,,890.9,0.73,False,0.587,22300.0,309170.0,18.067,69,255185.0,False,False,False,0.491,False,114966.0,12,10.56,0.246,0.334,False,train
rec_0000498,farmer_1508570,Uasin Gishu,,1.1,maize,,1177.5,0.564,False,0.445,56329.0,134237.0,3.432,65,89338.0,False,False,True,0.58,False,77253.0,12,18.17,0.781,0.47,False,test
rec_0000499,farmer_0292993,Kitui,,1.49,potato,maize,834.9,0.702,False,0.631,67423.0,711571.0,21.301,0,141734.0,True,True,False,0.587,False,320349.0,6,16.02,0.052,0.297,False,test
rec_0000500,farmer_1744914,West Pokot,,2.209,maize,,875.0,0.351,False,0.523,61063.0,200781.0,2.572,70,66709.0,False,False,False,0.692,False,115579.0,9,21.38,0.895,0.37,False,test
rec_0000501,farmer_0727035,Kericho,,2.562,sorghum,,1068.5,0.571,False,0.522,110283.0,205157.0,2.214,82,112979.0,False,False,False,0.585,True,86400.0,12,16.28,0.62,0.327,False,train
rec_0000502,farmer_0095227,Isiolo,,0.71,sugarcane,millet,428.8,0.568,True,0.591,29820.0,194864.0,60.858,38,0,False,True,False,0.767,False,93277.0,6,22.47,0.33,0.329,False,train
rec_0000503,farmer_0271263,Murang'a,,0.513,horticulture,beans,626.3,0.365,False,0.586,12364.0,453437.0,14.056,41,256370.0,False,False,False,0.497,False,191017.0,24,16.65,0.827,0.594,False,train
rec_0000504,farmer_1310072,Kericho,,3.359,coffee,,1048.7,0.41,False,0.424,108862.0,490701.0,1.476,22,143734.0,False,True,False,0.748,False,289091.0,3,16.92,0.62,0.151,False,train
rec_0000505,farmer_1246598,Nairobi,,1.218,sorghum,dairy-fodder,793.2,0.809,True,0.522,44552.0,73362.0,1.859,35,203710.0,False,False,True,0.552,False,38838.0,6,16.48,0.247,0.306,False,train
rec_0000506,farmer_0533143,Kwale,,1.556,maize,horticulture,1034.4,0.618,False,0.549,62994.0,132854.0,2.79,61,298224.0,False,True,True,0.6,False,103982.0,6,18.09,0.136,0.253,False,test
rec_0000507,farmer_1412515,Makueni,,1.455,dairy-fodder,maize,1002.5,0.644,False,0.624,61047.0,687925.0,17.331,42,63228.0,True,False,True,0.641,False,251480.0,9,19.86,0.654,0.456,False,train
rec_0000508,farmer_1861384,Isiolo,,0.821,maize,maize,518.5,0.676,False,0.783,39075.0,60945.0,2.275,52,41866.0,False,False,True,0.799,False,32556.0,24,22.18,0.33,0.504,False,train
rec_0000509,farmer_1732826,Kilifi,,1.816,dairy-fodder,wheat,981.8,0.52,True,0.484,60860.0,850034.0,20.0,34,164337.0,False,False,False,0.463,False,324268.0,3,17.66,0.634,0.203,False,test
rec_0000510,farmer_0987421,Migori,,0.825,maize,sorghum,1542.5,0.684,False,0.522,33884.0,106345.0,3.925,40,111991.0,False,False,False,0.488,False,21525.0,3,20.22,0.263,0.38,False,train
rec_0000511,farmer_0685884,Samburu,,0.699,potato,,1355.9,0.741,False,0.632,17639.0,364189.0,21.893,46,0,True,False,False,0.606,False,175410.0,18,18.73,0.415,0.62,True,test
rec_0000512,farmer_1767580,Turkana,,2.01,tea,,1200.8,0.759,False,0.491,80973.0,394637.0,2.41,60,95884.0,False,False,False,0.599,True,237300.0,9,26.5,0.094,0.246,False,test
rec_0000513,farmer_0669586,West Pokot,,2.506,coffee,coffee,995.2,0.354,False,0.636,85979.0,392766.0,1.591,53,0,False,False,False,0.113,False,161652.0,6,19.24,0.895,0.401,False,test
rec_0000514,farmer_1467562,Kilifi,,4.091,dairy-fodder,,824.3,0.487,False,0.628,135632.0,1079841.0,11.769,0,209319.0,False,False,False,0.481,False,353537.0,9,19.73,0.634,0.145,False,train
rec_0000515,farmer_0119648,Kericho,,6.046,potato,maize,1135.3,0.52,True,0.595,200917.0,3121280.0,20.354,58,33722.0,False,False,False,0.475,False,1092496.0,24,19.61,0.62,0.028,False,train
rec_0000516,farmer_1328819,Bungoma,,2.317,sorghum,,864.2,0.5,True,0.522,98749.0,158536.0,1.961,58,163058.0,True,False,False,0.576,False,79677.0,3,21.73,0.753,0.56,False,train
rec_0000517,farmer_0816892,Narok,,1.852,potato,,980.1,0.701,True,0.642,83741.0,895039.0,21.104,33,23310.0,False,True,False,0.647,False,349959.0,24,8.31,0.28,0.164,False,train
rec_0000518,farmer_1639251,Lamu,,2.493,maize,,1345.1,0.693,False,0.396,79341.0,286446.0,3.778,65,218561.0,False,False,False,0.526,False,136347.0,12,19.17,0.314,0.26,False,train
rec_0000519,farmer_0201774,Nairobi,,0.389,maize,maize,779.7,0.626,False,0.701,24630.0,36818.0,2.613,35,104877.0,False,False,False,0.662,False,17681.0,18,25.25,0.247,0.58,False,train
rec_0000520,farmer_1351994,Marsabit,,0.968,maize,beans,1444.6,0.95,False,0.617,34439.0,153177.0,4.0,48,149907.0,False,False,False,0.554,False,35143.0,3,20.81,0.018,0.263,False,train
rec_0000521,farmer_1702414,Taita-Taveta,,1.103,millet,tea,829.7,0.655,True,0.525,34206.0,64000.0,1.694,0,175314.0,False,False,False,0.598,False,79408.0,18,14.44,0.246,0.411,False,train
rec_0000522,farmer_1727067,Kilifi,,3.402,sugarcane,,996.0,0.549,False,0.64,137011.0,800111.0,57.372,23,112123.0,False,True,False,0.711,False,379299.0,3,21.86,0.634,0.126,False,train
rec_0000523,farmer_0707800,Nyamira,,1.771,dairy-fodder,,534.2,0.324,False,0.349,48153.0,575109.0,13.472,57,191473.0,False,False,False,0.35,False,243905.0,6,17.07,0.966,0.348,False,train
rec_0000524,farmer_0658643,Nakuru,,0.786,maize,,698.8,0.383,True,0.582,39811.0,83770.0,3.099,95,42887.0,True,False,False,0.526,False,44116.0,9,18.61,0.949,0.763,False,train
rec_0000525,farmer_0934715,Kericho,,4.933,dairy-fodder,wheat,1313.4,0.508,True,0.546,178026.0,1632037.0,14.292,80,0,False,False,False,0.58,False,591438.0,6,13.45,0.62,0.066,False,test
rec_0000526,farmer_0686959,Wajir,,1.396,maize,,515.6,0.457,True,0.475,54270.0,133584.0,2.613,41,68092.0,False,False,True,0.433,False,102696.0,3,16.73,0.801,0.414,False,train
rec_0000527,farmer_1000490,Kirinyaga,,2.368,sorghum,,818.3,0.669,True,0.472,81576.0,148694.0,2.119,27,25579.0,True,True,False,0.709,True,38891.0,18,18.43,0.163,0.443,False,train
rec_0000528,farmer_0827058,Kajiado,,0.656,millet,maize,1231.4,0.377,False,0.639,14748.0,31008.0,1.513,38,350.0,False,False,False,0.527,False,10000,9,22.61,0.736,0.578,False,train
rec_0000529,farmer_1923279,Trans Nzoia,,1.579,wheat,,1403.9,0.512,False,0.45,47376.0,210824.0,3.5,85,176067.0,False,False,False,0.459,True,159280.0,9,20.36,0.212,0.354,False,train
rec_0000530,farmer_0376215,Samburu,,2.07,rice,maize,1216.8,0.588,False,0.707,69877.0,365052.0,3.861,46,0,False,False,False,0.587,False,199411.0,24,11.66,0.415,0.33,False,train
rec_0000531,farmer_0660943,Busia,,3.648,rice,sugarcane,584.7,0.566,False,0.476,147219.0,556778.0,3.37,79,41584.0,False,True,True,0.63,False,227217.0,6,16.43,0.693,0.158,False,train
rec_0000532,farmer_0715420,Nyandarua,,1.318,maize,coffee,1286.3,0.658,False,0.594,67438.0,203153.0,3.963,47,26037.0,False,True,False,0.522,False,108298.0,24,20.74,0.365,0.419,False,train
rec_0000533,farmer_0493864,Uasin Gishu,,1.041,maize,potato,1053.0,0.493,True,0.453,23803.0,128634.0,3.673,70,47674.0,False,False,False,0.305,False,23273.0,18,15.11,0.781,0.548,False,test
rec_0000534,farmer_1890608,Kakamega,,1.519,potato,maize,719.2,0.337,False,0.59,93031.0,712314.0,16.653,22,69196.0,False,True,False,0.633,False,230606.0,18,17.66,0.958,0.354,False,train
rec_0000535,farmer_0359298,Kilifi,,3.032,maize,,769.5,0.483,False,0.479,93065.0,278362.0,2.473,73,334989.0,False,False,False,0.36,False,190602.0,3,20.66,0.634,0.286,False,train
rec_0000536,farmer_1990071,Marsabit,,3.171,wheat,,970.0,0.761,False,0.52,117344.0,428611.0,3.434,42,200377.0,False,False,False,0.711,False,176875.0,6,19.62,0.018,0.148,False,train
rec_0000537,farmer_1519878,Nairobi,,0.743,coffee,beans,949.7,0.683,False,0.592,21274.0,88810.0,1.475,77,116468.0,False,False,False,0.563,False,47715.0,6,10.82,0.247,0.347,False,test
rec_0000538,farmer_0747921,Kirinyaga,,2.175,wheat,,876.2,0.602,False,0.425,71433.0,254779.0,3.039,69,146584.0,False,False,False,0.506,False,73496.0,9,18.86,0.163,0.273,False,train
rec_0000539,farmer_0791636,Kajiado,,1.012,beans,,1419.8,0.559,False,0.602,47342.0,104201.0,1.568,55,128757.0,False,True,False,0.489,False,10000,9,12.23,0.736,0.384,False,train
rec_0000540,farmer_0756730,Lamu,,3.737,tea,sugarcane,1263.2,0.635,True,0.631,141007.0,873465.0,2.557,3,229288.0,False,False,True,0.85,False,325119.0,3,11.55,0.314,0.086,False,train
rec_0000541,farmer_0355840,Vihiga,,0.95,wheat,,401.9,0.398,False,0.537,49702.0,72905.0,2.117,43,109223.0,False,False,False,0.578,True,45833.0,12,13.77,0.855,0.528,False,train
rec_0000542,farmer_1846343,Bungoma,,0.804,coffee,rice,789.3,0.55,False,0.742,8911.0,92013.0,1.427,43,111092.0,False,False,False,0.573,False,25271.0,24,21.76,0.753,0.585,False,train
rec_0000543,farmer_0593676,Nandi,,0.702,maize,,1019.1,0.477,False,0.551,7394.0,85876.0,3.396,12,275666.0,False,True,False,0.386,False,43973.0,6,17.13,0.714,0.438,False,train
rec_0000544,farmer_0410816,Kisumu,,1.024,millet,,900.4,0.641,False,0.538,23704.0,57495.0,1.688,50,151707.0,False,True,False,0.776,False,30688.0,9,13.64,0.467,0.285,False,train
rec_0000545,farmer_1130282,Nyamira,,2.486,potato,,589.1,0.267,False,0.537,83052.0,912600.0,12.902,50,52938.0,False,False,False,0.606,True,314614.0,6,13.05,0.966,0.209,False,test
rec_0000546,farmer_0590905,Nakuru,,2.137,millet,,737.7,0.372,False,0.302,82069.0,102912.0,1.433,30,118345.0,False,True,False,0.427,True,55272.0,24,14.93,0.949,0.487,False,train
rec_0000547,farmer_1186839,Nyandarua,,1.447,sugarcane,,973.4,0.54,True,0.672,42495.0,401909.0,64.344,47,220111.0,False,False,False,0.568,False,150251.0,9,20.48,0.365,0.31,False,train
rec_0000548,farmer_0282190,Bungoma,,4.868,coffee,,840.3,0.484,False,0.707,186122.0,669435.0,1.333,44,220274.0,False,False,False,0.598,False,181474.0,18,13.32,0.753,0.225,False,train
rec_0000549,farmer_0455050,Garissa,,0.272,maize,,773.3,0.566,False,0.309,18059.0,29220.0,3.17,17,181684.0,False,False,False,0.623,False,10000,6,21.46,0.91,0.584,False,train
rec_0000550,farmer_1603947,West Pokot,,1.243,potato,rice,729.9,0.407,False,0.573,47723.0,470347.0,16.149,39,0,False,True,False,0.666,False,187214.0,9,18.55,0.895,0.317,False,train
rec_0000551,farmer_1121601,Nandi,,0.32,sugarcane,,851.0,0.514,False,0.605,10729.0,70406.0,49.049,26,175211.0,False,False,False,0.508,False,13627.0,12,20.14,0.714,0.608,False,train
rec_0000552,farmer_0622944,Samburu,,0.865,potato,sugarcane,1640.4,0.515,False,0.513,35802.0,568262.0,25.0,60,103514.0,False,True,False,0.499,False,218278.0,9,15.36,0.415,0.285,False,train
rec_0000553,farmer_0625693,Wajir,,2.657,sorghum,,703.1,0.399,False,0.656,71412.0,159236.0,1.781,52,91767.0,False,False,True,0.795,False,95643.0,9,28.0,0.801,0.345,True,train
rec_0000554,farmer_0866997,Meru,,1.762,sorghum,maize,1032.8,0.636,True,0.572,58678.0,109728.0,1.767,58,317272.0,False,False,False,0.54,False,68876.0,12,17.97,0.49,0.36,False,test
rec_0000555,farmer_1253398,Kitui,,0.795,beans,potato,908.2,0.834,False,0.552,21680.0,65675.0,1.48,71,146401.0,False,False,True,0.513,False,28628.0,9,21.58,0.052,0.37,False,train
rec_0000556,farmer_0703300,Laikipia,,1.338,sorghum,horticulture,1538.9,0.262,False,0.513,55937.0,72466.0,1.509,23,130746.0,False,True,True,0.605,False,49163.0,9,19.41,0.82,0.449,False,train
rec_0000557,farmer_1465668,Kirinyaga,,1.171,coffee,tea,820.4,0.749,True,0.592,37964.0,135890.0,1.329,14,143910.0,False,False,True,0.487,False,110677.0,24,21.67,0.163,0.457,False,train
rec_0000558,farmer_1180379,Nairobi,,0.689,millet,,815.8,0.673,True,0.499,37175.0,38063.0,1.754,62,21001.0,False,True,True,0.767,False,10000,18,19.62,0.247,0.411,False,train
rec_0000559,farmer_0184857,Nairobi,,1.131,beans,,1023.7,0.636,False,0.621,20396.0,96045.0,1.413,24,14619.0,False,True,False,0.864,True,10000,3,16.36,0.247,0.213,False,train
rec_0000560,farmer_0911984,Tharaka-Nithi,,1.802,sorghum,horticulture,638.9,0.699,False,0.715,72967.0,106388.0,1.9,50,214860.0,False,True,True,0.582,False,64065.0,3,22.82,0.193,0.238,False,test
rec_0000561,farmer_0316479,Kericho,,3.279,tea,dairy-fodder,960.2,0.584,False,0.593,113461.0,558964.0,2.185,76,96318.0,False,False,False,0.566,False,166105.0,12,17.12,0.62,0.22,False,train
rec_0000562,farmer_0207871,Nyeri,,2.007,maize,,1102.9,0.63,False,0.473,44587.0,288696.0,3.813,34,121457.0,False,False,False,0.507,False,132910.0,6,15.46,0.26,0.232,False,test
rec_0000563,farmer_0120265,Machakos,,1.923,rice,,656.1,0.553,False,0.403,69514.0,295775.0,3.465,39,51633.0,False,True,False,0.758,False,98566.0,6,21.63,0.323,0.215,False,train
rec_0000564,farmer_1598155,West Pokot,,0.653,sorghum,,810.5,0.386,False,0.416,45750.0,22335.0,1.003,73,0,False,False,False,0.619,False,21690.0,6,14.95,0.895,0.547,True,train
rec_0000565,farmer_1175193,Nyeri,,3.387,maize,,1150.9,0.785,False,0.515,113817.0,385425.0,3.492,28,81050.0,False,True,False,0.809,False,45340.0,12,9.8,0.26,0.113,False,test
rec_0000566,farmer_1723415,Makueni,,1.196,maize,millet,1012.2,0.608,True,0.562,28456.0,159207.0,3.64,36,0,False,True,False,0.641,False,32891.0,9,18.18,0.654,0.312,False,train
rec_0000567,farmer_0121580,Makueni,,2.474,maize,,970.3,0.479,False,0.468,94969.0,318274.0,3.426,46,127153.0,False,True,False,0.554,False,188942.0,6,15.18,0.654,0.234,False,train
rec_0000568,farmer_1990877,Isiolo,,0.817,millet,wheat,630.8,0.668,True,0.772,31972.0,45971.0,1.683,41,240192.0,False,True,False,0.536,False,58291.0,12,22.15,0.33,0.407,False,train
rec_0000569,farmer_0443175,Kiambu,,2.008,tea,,712.1,0.457,False,0.57,63793.0,324094.0,2.008,53,276497.0,True,False,False,0.382,False,77453.0,6,21.29,0.947,0.6,False,test
rec_0000570,farmer_0238650,Tana River,,2.91,sugarcane,,993.2,0.746,False,0.586,112875.0,974451.0,76.12,39,84786.0,False,False,False,0.72,False,254235.0,18,12.52,0.129,0.122,False,test
rec_0000571,farmer_0034615,Uasin Gishu,,1.467,potato,sugarcane,991.0,0.328,False,0.579,63529.0,689100.0,19.637,54,90684.0,True,True,False,0.469,True,330215.0,6,25.45,0.781,0.526,False,test
rec_0000572,farmer_1527602,Nakuru,,2.514,rice,,638.2,0.356,False,0.388,90207.0,285759.0,2.513,6,60148.0,False,False,False,0.192,False,61838.0,9,20.83,0.949,0.449,False,train
rec_0000573,farmer_0170773,Elgeyo-Marakwet,,1.675,dairy-fodder,sugarcane,799.3,0.644,False,0.481,57102.0,629154.0,16.63,78,212631.0,False,False,False,0.644,False,322000.0,24,14.35,0.467,0.292,False,test
rec_0000574,farmer_1145599,Trans Nzoia,,1.443,maize,,1035.4,0.658,True,0.619,52622.0,157866.0,2.942,35,139742.0,False,False,False,0.433,False,88747.0,6,15.07,0.212,0.314,False,test
rec_0000575,farmer_0047308,Busia,,2.47,maize,,669.0,0.364,False,0.428,78210.0,175905.0,2.305,32,59050.0,False,False,False,0.732,False,133440.0,18,14.6,0.693,0.37,False,train
rec_0000576,farmer_1863229,Siaya,,1.052,beans,,897.2,0.665,False,0.613,44154.0,115982.0,1.606,31,55127.0,False,False,False,0.644,True,54864.0,12,28.0,0.689,0.471,False,test
rec_0000577,farmer_0760475,Uasin Gishu,,1.124,maize,rice,1098.4,0.397,False,0.358,47045.0,102112.0,2.665,9,162159.0,False,True,False,0.611,False,106972.0,24,18.65,0.781,0.528,True,train
rec_0000578,farmer_1733530,Tharaka-Nithi,,1.786,maize,,678.8,0.647,False,0.563,48817.0,226243.0,3.23,31,600.0,True,False,False,0.718,False,189880.0,18,15.52,0.193,0.503,False,train
